show_id,type,title,director,date_added,release_year,rating,duration,listed_in,city
s141,Movie,"El patrón, radiografía de un crimen",Sebastián Schindel,9/1/2021,2014,TV-MA,100 min,"Dramas, International Movies, Thrillers",zhenkou
s142,Movie,Extraction,Steven C. Miller,9/1/2021,2015,R,82 min,Action & Adventure,kolbudy
s143,Movie,Freedom Writers,Richard LaGravenese,9/1/2021,2007,PG-13,124 min,Dramas,seraya
s144,Movie,Green Lantern,Martin Campbell,9/1/2021,2011,PG-13,114 min,"Action & Adventure, Sci-Fi & Fantasy",khomutovo
s145,Movie,House Party,Reginald Hudlin,9/1/2021,1990,R,104 min,"Comedies, Cult Movies",dikou
s146,Movie,House Party 2,"George Jackson, Doug McHenry",9/1/2021,1991,R,94 min,"Comedies, Cult Movies, Music & Musicals",potoru
s147,Movie,House Party 3,Eric Meza,9/1/2021,1994,R,94 min,"Comedies, Music & Musicals",welkom
s1263,Movie,Ginny & Georgia - The Afterparty,Not Given,2/26/2021,2021,TV-MA,35 min,"Comedies, Dramas",sever-do-vouga
s150,Movie,I Got the Hook Up,Michael Martin,9/1/2021,1998,R,93 min,"Action & Adventure, Comedies",robertsport
s151,Movie,In Too Deep,Michael Rymer,9/1/2021,1999,R,97 min,Thrillers,santo-antonio-de-jesus
s152,Movie,Initial D,"Andrew Lau Wai-keung, Alan Mak",9/1/2021,2005,TV-14,109 min,"Action & Adventure, International Movies",lizhuang
s1272,TV Show,The Last Bastion,Not Given,2/25/2021,2018,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas",famagusta
s1300,TV Show,Thus Spoke Kishibe Rohan,Not Given,2/18/2021,2021,TV-MA,1 Season,"Anime Series, International TV Shows",encrucijada
s1443,TV Show,Korean Pork Belly Rhapsody,Not Given,1/4/2021,2020,TV-G,1 Season,"Docuseries, International TV Shows",mayskiy
s156,Movie,Labyrinth,Jim Henson,9/1/2021,1986,PG,101 min,"Action & Adventure, Children & Family Movies, Cult Movies",kaleybar
s157,Movie,Letters to Juliet,Gary Winick,9/1/2021,2010,PG,105 min,"Comedies, Dramas, Romantic Movies",malaga
s158,Movie,Level 16,Danishka Esterhazy,9/1/2021,2018,TV-14,102 min,"Sci-Fi & Fantasy, Thrillers",bagneux
s159,Movie,Love Don't Cost a Thing,Troy Byer,9/1/2021,2003,PG-13,101 min,"Comedies, Romantic Movies",yoloten
s160,Movie,Love in a Puff,Pang Ho-cheung,9/1/2021,2010,TV-MA,103 min,"Comedies, Dramas, International Movies",hagersten
s1463,TV Show,Running Man,Not Given,1/1/2021,2020,TV-Y7,1 Season,"Kids' TV, TV Comedies",mirpur-mathelo
s162,Movie,Mars Attacks!,Tim Burton,9/1/2021,1996,PG-13,106 min,"Comedies, Cult Movies, Sci-Fi & Fantasy",loutros
s163,Movie,Marshall,Reginald Hudlin,9/1/2021,2017,PG-13,118 min,Dramas,rimbo
s164,Movie,My Boss's Daughter,David Zucker,9/1/2021,2003,R,86 min,"Comedies, Romantic Movies",fuyang
s165,Movie,Mystery Men,Kinka Usher,9/1/2021,1999,PG-13,121 min,"Action & Adventure, Comedies",na-iyat-ba-ar
s1472,Movie,Best of Stand-Up 2020,Not Given,12/31/2020,2020,TV-MA,77 min,Stand-Up Comedy,san-juan-bautista
s167,Movie,Once Upon a Time in America,Sergio Leone,9/1/2021,1984,R,229 min,"Classic Movies, Dramas",lambangan-kulon
s168,Movie,Open Season 2,"Matthew O'Callaghan, Todd Wilderman",9/1/2021,2008,PG,76 min,"Children & Family Movies, Comedies",el-paisnal
s169,Movie,Osmosis Jones,"Bobby Farrelly, Peter Farrelly",9/1/2021,2001,PG,95 min,"Action & Adventure, Children & Family Movies, Comedies",fahraj
s170,Movie,Poseidon,Wolfgang Petersen,9/1/2021,2006,PG-13,98 min,"Action & Adventure, Dramas",hadapu-zhen
s1483,TV Show,Transformers: War for Cybertron: Earthrise,Not Given,12/30/2020,2020,TV-Y7,1 Season,Anime Series,lingkou
s1586,TV Show,Manhunt: Deadly Games,Not Given,12/7/2020,2020,TV-14,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries",vyatskiye-polyany
s1597,TV Show,The Great British Baking Show: Holidays,Not Given,12/4/2020,2020,TV-MA,3 Seasons,"British TV Shows, Reality TV",soderhamn
s1669,TV Show,Heart & Soul,Not Given,11/20/2020,2019,TV-14,1 Season,"International TV Shows, TV Dramas",medellin
s1746,Movie,Ya no estoy aquí: Una conversación entre Guillermo del Toro y Alfonso Cuarón,Not Given,11/3/2020,2020,TV-PG,15 min,Documentaries,zielona-gora
s1779,TV Show,Kongsuni and Friends,Not Given,10/30/2020,2020,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows",vastervik
s1890,TV Show,Pat a Pat Como,Not Given,10/3/2020,2016,TV-Y,1 Season,Kids' TV,khantaghy
s1891,TV Show,Qurious Como,Not Given,10/3/2020,2017,TV-Y,1 Season,Kids' TV,wonotirto
s2983,TV Show,Find Yourself,Not Given,1/29/2020,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",kolbudy
s1915,TV Show,Journey of an African Colony,Not Given,10/1/2020,2018,TV-MA,1 Season,"Docuseries, International TV Shows",paso-de-indios
s1953,TV Show,Mighty Little Bheem,Not Given,9/25/2020,2020,TV-Y,3 Seasons,"Kids' TV, TV Comedies",khenifra
s171,Movie,Rhyme & Reason,Peter Spirer,9/1/2021,1997,R,89 min,"Documentaries, Music & Musicals",corrego-grande
s172,Movie,Same Kind of Different as Me,Michael Carney,9/1/2021,2017,PG-13,120 min,"Dramas, Faith & Spirituality",zhenkou
s173,Movie,School of Rock,Richard Linklater,9/1/2021,2003,PG-13,110 min,"Comedies, Music & Musicals",khenifra
s174,Movie,Snervous Tyler Oakley,Amy Rice,9/1/2021,2015,PG-13,83 min,"Documentaries, LGBTQ Movies",vyatskiye-polyany
s175,Movie,Tears of the Sun,Antoine Fuqua,9/1/2021,2003,R,121 min,"Action & Adventure, Dramas",khromtau
s176,Movie,The Blue Lagoon,Randal Kleiser,9/1/2021,1980,R,105 min,"Dramas, Romantic Movies",hadapu-zhen
s177,Movie,The Golden Child,Michael Ritchie,9/1/2021,1986,PG-13,94 min,"Action & Adventure, Comedies",kobuleti
s178,Movie,The Guns of Navarone,J. Lee Thompson,9/1/2021,1961,TV-14,156 min,"Action & Adventure, Classic Movies",kristiansand-s
s179,Movie,The Interview,"Evan Goldberg, Seth Rogen",9/1/2021,2014,R,112 min,"Action & Adventure, Comedies",santo-antonio-de-jesus
s180,Movie,The Nutty Professor,Tom Shadyac,9/1/2021,1996,PG-13,95 min,"Comedies, Romantic Movies",fuyang
s181,Movie,The Nutty Professor II: The Klumps,Peter Segal,9/1/2021,2000,PG-13,107 min,"Comedies, Romantic Movies",nangka
s183,Movie,Welcome Home Roscoe Jenkins,Malcolm D. Lee,9/1/2021,2008,PG-13,114 min,Comedies,saint-dizier
s184,Movie,In the Line of Fire,Wolfgang Petersen,8/31/2021,1993,R,129 min,"Action & Adventure, Classic Movies",kurihashi
s186,Movie,Untold: Crime & Penalties,"Chapman Way, Maclain Way",8/31/2021,2021,TV-MA,86 min,"Documentaries, Sports Movies",vastra-frolunda
s1957,Movie,Zulu Man in Japan,Not Given,9/25/2020,2019,TV-MA,44 min,"Documentaries, International Movies, Music & Musicals",longxi
s1974,TV Show,Fukrey Boyzzz,Not Given,9/19/2020,2020,TV-Y,1 Season,"Kids' TV, TV Comedies",otake
s189,Movie,2 Alone in Paris,"Ramzy Bedia, Éric Judor",8/28/2021,2008,TV-MA,97 min,"Comedies, International Movies",ujazd
s2041,TV Show,Transformers: Cyberverse,Not Given,9/7/2020,2020,TV-Y7,2 Seasons,Kids' TV,hadapu-zhen
s2059,TV Show,The Witcher: A Look Inside the Episodes,Not Given,9/2/2020,2020,TV-MA,1 Season,"Docuseries, TV Sci-Fi & Fantasy",tarumizu
s2124,TV Show,Dérè: An African Tale,Not Given,8/15/2020,2016,TV-PG,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",nanger
s2223,TV Show,Street Food: Latin America,Not Given,7/21/2020,2020,TV-PG,1 Season,"Docuseries, Spanish-Language TV Shows",kobuleti
s2237,Movie,Little Singham: Legend of Dugabakka,Not Given,7/15/2020,2020,TV-Y7,68 min,"Children & Family Movies, Comedies",kema
s2336,Movie,Seven (Telugu),Not Given,6/26/2020,2019,TV-14,116 min,"Dramas, International Movies, Romantic Movies",sop-pong
s191,Movie,Thimmarusu,Sharan Koppisetty,8/28/2021,2021,TV-14,125 min,"Dramas, International Movies",dampol
s192,Movie,Wind River,Taylor Sheridan,8/28/2021,2017,R,107 min,"Dramas, Independent Movies",kloczew
s193,Movie,C Kkompany,Sachin Yardi,8/27/2021,2008,TV-14,127 min,"Action & Adventure, Comedies, International Movies",danjiangkou
s197,Movie,He's All That,Mark Waters,8/27/2021,2021,TV-14,92 min,"Comedies, Romantic Movies",banjar-serangan
s2395,TV Show,Dating Around,Not Given,6/12/2020,2020,TV-MA,2 Seasons,"Reality TV, Romantic TV Shows",sambopinggir
s196,Movie,EMI: Liya Hai To Chukana Padega,Saurabh Kabra,8/27/2021,2008,TV-14,128 min,"Comedies, Dramas, International Movies",avelinha
s4655,TV Show,First and Last,Not Given,9/7/2018,2018,TV-MA,1 Season,Docuseries,mirpur-mathelo
s199,TV Show,King of Boys: The Return of the King,Kemi Adetiba,8/27/2021,2021,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",nazare
s200,Movie,Koi Aap Sa,Partho Mitra,8/27/2021,2006,TV-14,135 min,"Comedies, Dramas, International Movies",brnenec
s201,Movie,Krishna Cottage,Santram Varma,8/27/2021,2004,TV-14,124 min,"Action & Adventure, Horror Movies, International Movies",gradacac
s202,Movie,Kucch To Hai,"Anil V. Kumar, Anurag Basu",8/27/2021,2003,TV-14,136 min,"Dramas, International Movies, Thrillers",santo-estevao
s203,Movie,Kyaa Kool Hai Hum,Sangeeth Sivan,8/27/2021,2005,TV-MA,165 min,"Comedies, International Movies, Music & Musicals",sambopinggir
s204,Movie,Kyaa Kool Hain Hum 3,Umesh Ghadge,8/27/2021,2016,TV-MA,124 min,"Comedies, International Movies",mirpur-mathelo
s205,Movie,Kyaa Super Kool Hain Hum,Sachin Yardi,8/27/2021,2012,TV-MA,136 min,"Comedies, International Movies",portela
s206,Movie,Kyo Kii... Main Jhuth Nahin Bolta,David Dhawan,8/27/2021,2001,TV-14,150 min,"Comedies, International Movies, Sci-Fi & Fantasy",famagusta
s207,Movie,"LSD: Love, Sex Aur Dhokha",Dibakar Banerjee,8/27/2021,2010,TV-MA,112 min,"Dramas, Independent Movies, International Movies",ihosy
s208,Movie,Mission Istaanbul: Darr Ke Aagey Jeet Hai,Apoorva Lakhia,8/27/2021,2008,TV-14,119 min,"Action & Adventure, International Movies, Music & Musicals",olival
s209,Movie,Once Upon a Time in Mumbaai,Milan Luthria,8/27/2021,2010,TV-14,133 min,"Dramas, International Movies, Music & Musicals",sheshory
s2496,TV Show,Especial 20 años Fútbol de Primera,Not Given,5/20/2020,2020,TV-14,1 Season,"Docuseries, International TV Shows, Spanish-Language TV Shows",phoenix
s2569,TV Show,Hangar 1: The UFO Files,Not Given,5/2/2020,2015,TV-PG,1 Season,Docuseries,robertsfors
s2570,TV Show,Hoarders,Not Given,5/2/2020,2020,TV-PG,1 Season,Reality TV,portela
s2575,TV Show,The Universe: Ancient Mysteries Solved,Not Given,5/2/2020,2015,TV-PG,1 Season,"Docuseries, Science & Nature TV",wabana
s2640,TV Show,دفعة القاهرة,Not Given,4/25/2020,2019,TV-14,1 Season,"International TV Shows, TV Dramas",kobuleti
s2642,TV Show,DreamWorks Spooky Stories: Volume 2,Not Given,4/24/2020,2011,TV-PG,1 Season,"Kids' TV, TV Comedies",corrego-grande
s210,Movie,Once Upon a Time in Mumbai Dobaara!,Milan Luthria,8/27/2021,2013,TV-14,142 min,"Dramas, International Movies, Music & Musicals",kvitok
s211,Movie,Ragini MMS,Pawan Kripalani,8/27/2021,2011,TV-MA,93 min,"Horror Movies, International Movies",wellington
s212,Movie,Ragini MMS 2,Bhushan Patel,8/27/2021,2014,TV-MA,113 min,"Horror Movies, International Movies",banjar-serangan
s223,TV Show,Clickbait,Brad Anderson,8/25/2021,2021,TV-MA,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries",la-poma
s2700,TV Show,The Circle France,Not Given,4/9/2020,2020,TV-MA,1 Season,"International TV Shows, Reality TV",qiakeri
s216,Movie,Shootout at Lokhandwala,Apoorva Lakhia,8/27/2021,2007,TV-MA,116 min,"Action & Adventure, Dramas, International Movies",zielona-gora
s217,Movie,Shor In the City,"Raj Nidimoru, Krishna D.K.",8/27/2021,2011,TV-14,106 min,"Comedies, Dramas, Independent Movies",kolbudy
s218,Movie,The Dirty Picture,Milan Luthria,8/27/2021,2011,TV-14,145 min,"Comedies, Dramas, International Movies",tarumizu
s2740,TV Show,Pokémon the Series,Not Given,4/1/2020,2019,TV-Y7,3 Seasons,"Anime Series, Kids' TV",orebro
s2773,TV Show,Wassup Man GO!,Not Given,3/27/2020,2020,TV-MA,1 Season,"International TV Shows, Korean TV Shows, Reality TV",mayskiy
s2786,TV Show,Barbie Dreamhouse Adventures: Go Team Roberts,Not Given,3/21/2020,2020,TV-Y,2 Seasons,Kids' TV,kolbudy
s2788,TV Show,Archibald's Next Big Thing,Not Given,3/20/2020,2020,TV-Y7,2 Seasons,"Kids' TV, TV Comedies",kiten
s2858,TV Show,Calico Critters Mini Episodes Clover,Not Given,3/1/2020,2020,TV-Y,1 Season,Kids' TV,encrucijada
s2894,TV Show,Passion. Panache. Pep,Not Given,2/21/2020,2020,TV-G,1 Season,"International TV Shows, Reality TV",kedungdoro
s228,Movie,Really Love,Angel Kristi Williams,8/25/2021,2020,TV-MA,95 min,"Dramas, Independent Movies, Romantic Movies",kaleybar
s2943,TV Show,My Holo Love,Not Given,2/7/2020,2020,TV-14,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",macaiba
s2992,TV Show,Rise of Empires: Ottoman,Not Given,1/24/2020,2020,TV-MA,1 Season,Docuseries,balangonan
s3057,TV Show,Chhota Bheem Kung Fu Dhamaka Series,Not Given,1/1/2020,2019,TV-Y7,1 Season,Kids' TV,olival
s3084,TV Show,Pucca: Love Recipe,Not Given,12/31/2019,2018,TV-Y7,1 Season,"Kids' TV, Korean TV Shows",ubiaja
s3087,TV Show,The Degenerates,Not Given,12/31/2019,2019,TV-MA,2 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",mertola
s3200,TV Show,Space Jungle,Not Given,12/1/2019,2016,TV-Y,2 Seasons,"Kids' TV, Korean TV Shows, TV Comedies",svoronos
s3217,TV Show,The Charming Stepmom,Not Given,11/29/2019,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",hadapu-zhen
s3398,Movie,ChuChuTV Surprise Eggs Learning Videos (Hindi),Not Given,10/18/2019,2019,TV-Y,34 min,Children & Family Movies,zielona-gora
s3285,TV Show,Westside Story,Not Given,11/15/2019,2003,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Action & Adventure",lizhuang
s3593,TV Show,Happy Jail,Not Given,8/14/2019,2019,TV-MA,1 Season,"Crime TV Shows, Docuseries",yallahs
s3358,TV Show,Sleepless Society: Bedtime Wishes,Not Given,10/31/2019,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",djibouti
s3362,TV Show,Tunnel,Not Given,10/30/2019,2019,TV-14,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",selizharovo
s3394,TV Show,"ChuChu TV Kids Songs, Learning Videos & Bedtime Stories",Not Given,10/18/2019,2019,TV-Y,1 Season,Kids' TV,svoronos
s3395,Movie,ChuChuTV Bedtime Stories & Moral Stories for Kids (English),Not Given,10/18/2019,2019,TV-Y,47 min,Children & Family Movies,bol-shoye-selo
s215,Movie,SAS: Rise of the Black Swan,Magnus Martens,8/27/2021,2021,R,124 min,"Action & Adventure, International Movies",krasnokholmskiy
s222,Movie,"Bob Ross: Happy Accidents, Betrayal & Greed",Joshua Rofé,8/25/2021,2021,TV-14,93 min,Documentaries,thanh-ph-nam-d-nh
s224,TV Show,John of God: The Crimes of a Spiritual Healer,"Mauricio Dias, Tatiana Villela",8/25/2021,2021,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",huafeng
s229,Movie,The November Man,Roger Donaldson,8/25/2021,2014,R,108 min,Action & Adventure,mertola
s230,Movie,The Old Ways,Christopher Alender,8/25/2021,2020,TV-MA,90 min,Horror Movies,nangka
s232,Movie,The Water Man,David Oyelowo,8/25/2021,2021,PG,92 min,"Children & Family Movies, Dramas",kurihashi
s231,Movie,The River Runner,Rush Sturges,8/25/2021,2021,TV-MA,86 min,"Documentaries, Sports Movies",balangonan
s234,Movie,Count Me In,Mark Lo,8/24/2021,2021,TV-MA,82 min,"Documentaries, Music & Musicals",huabeitun
s236,Movie,Untold: Caitlyn Jenner,Crystal Moselle,8/24/2021,2021,TV-PG,70 min,"Documentaries, LGBTQ Movies, Sports Movies",olival
s241,Movie,The Witcher: Nightmare of the Wolf,Han Kwang Il,8/23/2021,2021,TV-MA,84 min,"Action & Adventure, Anime Features",danjiangkou
s245,Movie,Gunshot,Karim El Shenawy,8/20/2021,2018,TV-14,96 min,"Dramas, International Movies, Thrillers",la-poma
s269,Movie,Unroyal,Moses Inwang,8/15/2021,2020,TV-MA,97 min,"Dramas, International Movies",saint-dizier
s3396,Movie,ChuChuTV Bedtime Stories & Moral Stories for Kids (Hindi),Not Given,10/18/2019,2019,TV-Y,56 min,Children & Family Movies,tataouine
s248,Movie,Sweet Girl,Brian Andrew Mendoza,8/20/2021,2021,R,110 min,"Action & Adventure, Dramas",bulacan
s3397,Movie,ChuChuTV Surprise Eggs Learning Videos (English),Not Given,10/18/2019,2019,TV-Y,61 min,Children & Family Movies,vathylakkos
s3436,TV Show,Beyblade Burst Turbo,Not Given,10/10/2019,2018,TV-Y7,1 Season,"Anime Series, Kids' TV",nangka
s3456,TV Show,Super Monsters,Not Given,10/4/2019,2019,TV-Y,3 Seasons,Kids' TV,sever-do-vouga
s3470,Movie,Little Baby Bum: Go Buster,Not Given,10/1/2019,2019,TV-Y,58 min,Children & Family Movies,pittsburgh
s3525,TV Show,Top Boy,Not Given,9/13/2019,2019,TV-MA,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",inglewood
s3540,TV Show,Loo Loo Kids: Johny & Friends Musical Adventures,Not Given,9/1/2019,2016,TV-Y,1 Season,Kids' TV,cihurip-satu
s3563,TV Show,HERO MASK,Not Given,8/23/2019,2019,TV-14,2 Seasons,"Anime Series, Crime TV Shows, International TV Shows",rufino
s3672,TV Show,Extreme Engagement,Not Given,7/12/2019,2019,TV-MA,1 Season,"International TV Shows, Reality TV",khomutovo
s3675,TV Show,PILI Fantasy: War of Dragons,Not Given,7/12/2019,2019,TV-14,1 Season,"International TV Shows, TV Action & Adventure, TV Sci-Fi & Fantasy",mertola
s247,Movie,Man in Love,Yin Chen-hao,8/20/2021,2021,TV-MA,115 min,"Dramas, International Movies, Romantic Movies",khok-charoen
s237,Movie,Boomika,Rathindran R Prasad,8/23/2021,2021,TV-14,122 min,"Horror Movies, International Movies, Thrillers",thanh-ph-nam-d-nh
s238,Movie,Boomika (Hindi),Rathindran R Prasad,8/23/2021,2021,TV-14,122 min,"Horror Movies, International Movies, Thrillers",vastervik
s239,Movie,Boomika (Malayalam),Rathindran R Prasad,8/23/2021,2021,TV-14,122 min,"Horror Movies, International Movies, Thrillers",safwa
s240,Movie,Boomika (Telugu),Rathindran R Prasad,8/23/2021,2021,TV-14,122 min,"Horror Movies, International Movies, Thrillers",kobuleti
s252,Movie,Like Crazy,Drake Doremus,8/19/2021,2011,PG-13,91 min,"Dramas, Independent Movies, Romantic Movies",dikou
s254,Movie,Bombay,Mani Ratnam,8/18/2021,1995,TV-14,135 min,"Dramas, International Movies, Romantic Movies",krasnokholmskiy
s260,Movie,Pahuna,Paakhi Tyrewala,8/18/2021,2018,TV-PG,82 min,"Comedies, Dramas, International Movies",khenifra
s258,Movie,O Kadhal Kanmani,Mani Ratnam,8/18/2021,2015,TV-14,133 min,"Dramas, International Movies, Romantic Movies",malaga
s262,Movie,The Secret Diary of an Exchange Student,Bruno Garotti,8/18/2021,2021,TV-14,97 min,"Comedies, International Movies, Romantic Movies",askainen
s265,Movie,Walk of Shame,Steve Brill,8/16/2021,2014,R,94 min,"Comedies, Independent Movies",la-poma
s263,Movie,Untold: Deal With the Devil,Laura Brownson,8/18/2021,2021,TV-MA,78 min,"Documentaries, LGBTQ Movies, Sports Movies",sernovodsk
s3678,TV Show,True Tunes,Not Given,7/12/2019,2019,TV-Y,1 Season,Kids' TV,longkou
s268,Movie,The Piano,Jane Campion,8/15/2021,1993,R,121 min,"Classic Movies, Dramas, Independent Movies",kvitok
s458,Movie,Lift Like a Girl,Mayye Zayed,7/15/2021,2021,TV-PG,93 min,"Documentaries, International Movies, Sports Movies",wabana
s3685,TV Show,Kakegurui,Not Given,7/4/2019,2019,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Thrillers",chrzanow
s3749,TV Show,El desconocido,Not Given,6/14/2019,2019,TV-MA,2 Seasons,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",alor-setar
s3790,TV Show,Killer Ratings,Not Given,5/31/2019,2019,TV-MA,1 Season,"Crime TV Shows, Docuseries, International TV Shows",lambangan-kulon
s3825,TV Show,I Hear You,Not Given,5/15/2019,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",zhongdeng
s3844,TV Show,Away From Home,Not Given,5/8/2019,2015,TV-PG,1 Season,"International TV Shows, TV Dramas",xinchang
s3845,TV Show,Bibik-Bibikku,Not Given,5/8/2019,2016,TV-PG,1 Season,"International TV Shows, TV Comedies",nangka
s3846,TV Show,Cinta 100KG,Not Given,5/8/2019,2016,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",diadema
s250,Movie,The Loud House Movie,Dave Needham,8/20/2021,2021,TV-Y7,88 min,"Children & Family Movies, Comedies, Music & Musicals",avelinha
s251,Movie,A Faraway Land,Veronica Velasco,8/19/2021,2020,TV-PG,102 min,"Dramas, International Movies, Romantic Movies",panama
s253,Movie,Black Island,Miguel Alexandre,8/18/2021,2021,TV-MA,105 min,"International Movies, Thrillers",novyye-kuz-minki
